Destination,Prefix,Rate
Honduras - Fixed - On-Net,50422708,0.169
Honduras - Fixed - On-Net,50422710,0.169
Honduras - Fixed - On-Net,50422711,0.169
Honduras - Fixed - On-Net,50422712,0.169
Honduras - Fixed - On-Net,50422713,0.169
Honduras - Fixed - On-Net,50422714,0.169
Honduras - Fixed - On-Net,50422910,0.169
Honduras - Fixed - On-Net,50422911,0.169
Honduras - Fixed - On-Net,50422912,0.169
Honduras - Fixed - On-Net,50422913,0.169
Honduras - Fixed - On-Net,50422914,0.169
Honduras - Fixed - On-Net,50422916,0.169
Honduras - Fixed - On-Net,50422920,0.169
Honduras - Fixed - On-Net,50422921,0.169
Honduras - Fixed - On-Net,50424248,0.169
Honduras - Fixed - On-Net,50424253,0.169
Honduras - Fixed - On-Net,50424292,0.169
Honduras - Fixed - On-Net,50424299,0.169
Honduras - Fixed - On-Net,50424311,0.169
Honduras - Fixed - On-Net,50424316,0.169
Honduras - Fixed - On-Net,50424334,0.169
Honduras - Fixed - On-Net,50424342,0.169
Honduras - Fixed - On-Net,50424343,0.169
Honduras - Fixed - On-Net,50424344,0.169
Honduras - Fixed - On-Net,50424348,0.169
Honduras - Fixed - On-Net,50424351,0.169
Honduras - Fixed - On-Net,50424361,0.169
Honduras - Fixed - On-Net,50424363,0.169
Honduras - Fixed - On-Net,50424389,0.169
Honduras - Fixed - On-Net,5042440,0.169
Honduras - Fixed - On-Net,50424410,0.169
Honduras - Fixed - On-Net,50424411,0.169
Honduras - Fixed - On-Net,50424412,0.169
Honduras - Fixed - On-Net,50424413,0.169
Honduras - Fixed - On-Net,50424416,0.169
Honduras - Fixed - On-Net,50424420,0.169
Honduras - Fixed - On-Net,50424421,0.169
Honduras - Fixed - On-Net,50424422,0.169
Honduras - Fixed - On-Net,50424423,0.169
Honduras - Fixed - On-Net,50424424,0.169
Honduras - Fixed - On-Net,50424425,0.169
Honduras - Fixed - On-Net,50424426,0.169
Honduras - Fixed - On-Net,50424429,0.169
Honduras - Fixed - On-Net,5042443,0.169
Honduras - Fixed - On-Net,50424441,0.169
Honduras - Fixed - On-Net,50424442,0.169
Honduras - Fixed - On-Net,50424443,0.169
Honduras - Fixed - On-Net,50424444,0.169
Honduras - Fixed - On-Net,50424450,0.169
Honduras - Fixed - On-Net,50424451,0.169
Honduras - Fixed - On-Net,50424452,0.169
Honduras - Fixed - On-Net,50424453,0.169
Honduras - Fixed - On-Net,50424454,0.169
Honduras - Fixed - On-Net,50424455,0.169
Honduras - Fixed - On-Net,50424462,0.169
Honduras - Fixed - On-Net,50424463,0.169
Honduras - Fixed - On-Net,50424464,0.169
Honduras - Fixed - On-Net,50424465,0.169
Honduras - Fixed - On-Net,50424466,0.169
Honduras - Fixed - On-Net,50424480,0.169
Honduras - Fixed - On-Net,50424481,0.169
Honduras - Fixed - On-Net,50424482,0.169
Honduras - Fixed - On-Net,50424483,0.169
Honduras - Fixed - On-Net,50424484,0.169
Honduras - Fixed - On-Net,50424485,0.169
Honduras - Fixed - On-Net,50424486,0.169
Honduras - Fixed - On-Net,50424517,0.169
Honduras - Fixed - On-Net,50424534,0.169
Honduras - Fixed - On-Net,50424557,0.169
Honduras - Fixed - On-Net,5042545,0.169
Honduras - Fixed - On-Net,5042550,0.169
Honduras - Fixed - On-Net,5042551,0.169
Honduras - Fixed - On-Net,5042552,0.169
Honduras - Fixed - On-Net,5042553,0.169
Honduras - Fixed - On-Net,5042554,0.169
Honduras - Fixed - On-Net,50425550,0.169
Honduras - Fixed - On-Net,50425552,0.169
Honduras - Fixed - On-Net,50425553,0.169
Honduras - Fixed - On-Net,50425554,0.169
Honduras - Fixed - On-Net,50425562,0.169
Honduras - Fixed - On-Net,50425565,0.169
Honduras - Fixed - On-Net,50425566,0.169
Honduras - Fixed - On-Net,50425567,0.169
Honduras - Fixed - On-Net,50425568,0.169
Honduras - Fixed - On-Net,50425569,0.169
Honduras - Fixed - On-Net,5042557,0.169
Honduras - Fixed - On-Net,50425580,0.169
Honduras - Fixed - On-Net,50425581,0.169
Honduras - Fixed - On-Net,50425585,0.169
Honduras - Fixed - On-Net,50425589,0.169
Honduras - Fixed - On-Net,5042559,0.169
Honduras - Fixed - On-Net,5042561,0.169
Honduras - Fixed - On-Net,5042565,0.169
Honduras - Fixed - On-Net,50425660,0.169
Honduras - Fixed - On-Net,50425661,0.169
Honduras - Fixed - On-Net,50425662,0.169
Honduras - Fixed - On-Net,50425663,0.169
Honduras - Fixed - On-Net,50425664,0.169
Honduras - Fixed - On-Net,50425749,0.169
Honduras - Fixed - On-Net,50426421,0.169
Honduras - Fixed - On-Net,50426425,0.169
Honduras - Fixed - On-Net,50426430,0.169
Honduras - Fixed - On-Net,50426431,0.169
Honduras - Fixed - On-Net,50426432,0.169
Honduras - Fixed - On-Net,50426433,0.169
Honduras - Fixed - On-Net,5042647,0.169
Honduras - Fixed - On-Net,50426480,0.169
Honduras - Fixed - On-Net,50426481,0.169
Honduras - Fixed - On-Net,50426482,0.169
Honduras - Fixed - On-Net,50426500,0.169
Honduras - Fixed - On-Net,50426501,0.169
Honduras - Fixed - On-Net,50426510,0.169
Honduras - Fixed - On-Net,50426512,0.169
Honduras - Fixed - On-Net,50426514,0.169
Honduras - Fixed - On-Net,50426531,0.169
Honduras - Fixed - On-Net,50426533,0.169
Honduras - Fixed - On-Net,50426548,0.169
Honduras - Fixed - On-Net,50426549,0.169
Honduras - Fixed - On-Net,50426561,0.169
Honduras - Fixed - On-Net,50426567,0.169
Honduras - Fixed - On-Net,50426570,0.169
Honduras - Fixed - On-Net,50426571,0.169
Honduras - Fixed - On-Net,50426572,0.169
Honduras - Fixed - On-Net,50426576,0.169
Honduras - Fixed - On-Net,50426587,0.169
Honduras - Fixed - On-Net,50426589,0.169
Honduras - Fixed - On-Net,50426593,0.169
Honduras - Fixed - On-Net,50426594,0.169
Honduras - Fixed - On-Net,50426602,0.169
Honduras - Fixed - On-Net,50426605,0.169
Honduras - Fixed - On-Net,50426612,0.169
Honduras - Fixed - On-Net,50426613,0.169
Honduras - Fixed - On-Net,50426620,0.169
Honduras - Fixed - On-Net,50426621,0.169
Honduras - Fixed - On-Net,50426622,0.169
Honduras - Fixed - On-Net,50426623,0.169
Honduras - Fixed - On-Net,50426624,0.169
Honduras - Fixed - On-Net,50426626,0.169
Honduras - Fixed - On-Net,50426627,0.169
Honduras - Fixed - On-Net,5042663,0.169
Honduras - Fixed - On-Net,50426641,0.169
Honduras - Fixed - On-Net,50426645,0.169
Honduras - Fixed - On-Net,50426649,0.169
Honduras - Fixed - On-Net,50426650,0.169
Honduras - Fixed - On-Net,50426651,0.169
Honduras - Fixed - On-Net,50426652,0.169
Honduras - Fixed - On-Net,50426653,0.169
Honduras - Fixed - On-Net,50426654,0.169
Honduras - Fixed - On-Net,50426655,0.169
Honduras - Fixed - On-Net,50426656,0.169
Honduras - Fixed - On-Net,50426676,0.169
Honduras - Fixed - On-Net,50426677,0.169
Honduras - Fixed - On-Net,5042668,0.169
Honduras - Fixed - On-Net,50426691,0.169
Honduras - Fixed - On-Net,50426695,0.169
Honduras - Fixed - On-Net,50426698,0.169
Honduras - Fixed - On-Net,50426700,0.169
Honduras - Fixed - On-Net,50426704,0.169
Honduras - Fixed - On-Net,50426705,0.169
Honduras - Fixed - On-Net,50426706,0.169
Honduras - Fixed - On-Net,50426712,0.169
Honduras - Fixed - On-Net,50426713,0.169
Honduras - Fixed - On-Net,50426720,0.169
Honduras - Fixed - On-Net,50426721,0.169
Honduras - Fixed - On-Net,50426722,0.169
Honduras - Fixed - On-Net,50426738,0.169
Honduras - Fixed - On-Net,50426739,0.169
Honduras - Fixed - On-Net,50426740,0.169
Honduras - Fixed - On-Net,50426900,0.169
Honduras - Fixed - On-Net,50426910,0.169
Honduras - Fixed - On-Net,5042763,0.169
Honduras - Fixed - On-Net,50427645,0.169
Honduras - Fixed - On-Net,50427663,0.169
Honduras - Fixed - On-Net,50427670,0.169
Honduras - Fixed - On-Net,50427682,0.169
Honduras - Fixed - On-Net,50427683,0.169
Honduras - Fixed - On-Net,50427690,0.169
Honduras - Fixed - On-Net,50427694,0.169
Honduras - Fixed - On-Net,50427695,0.169
Honduras - Fixed - On-Net,50427719,0.169
Honduras - Fixed - On-Net,5042772,0.169
Honduras - Fixed - On-Net,5042773,0.169
Honduras - Fixed - On-Net,50427741,0.169
Honduras - Fixed - On-Net,50427742,0.169
Honduras - Fixed - On-Net,50427743,0.169
Honduras - Fixed - On-Net,50427744,0.169
Honduras - Fixed - On-Net,50427746,0.169
Honduras - Fixed - On-Net,50427757,0.169
Honduras - Fixed - On-Net,50427758,0.169
Honduras - Fixed - On-Net,50427759,0.169
Honduras - Fixed - On-Net,50427761,0.169
Honduras - Fixed - On-Net,50427762,0.169
Honduras - Fixed - On-Net,50427782,0.169
Honduras - Fixed - On-Net,50427790,0.169
Honduras - Fixed - On-Net,5042780,0.169
Honduras - Fixed - On-Net,50427810,0.169
Honduras - Fixed - On-Net,50427811,0.169
Honduras - Fixed - On-Net,50427812,0.169
Honduras - Fixed - On-Net,50427813,0.169
Honduras - Fixed - On-Net,50427814,0.169
Honduras - Fixed - On-Net,50427815,0.169
Honduras - Fixed - On-Net,5042782,0.169
Honduras - Fixed - On-Net,5042783,0.169
Honduras - Fixed - On-Net,50427840,0.169
Honduras - Fixed - On-Net,50427841,0.169
Honduras - Fixed - On-Net,50427845,0.169
Honduras - Fixed - On-Net,50427846,0.169
Honduras - Fixed - On-Net,50427851,0.169
Honduras - Fixed - On-Net,50427852,0.169
Honduras - Fixed - On-Net,50427853,0.169
Honduras - Fixed - On-Net,50427854,0.169
Honduras - Fixed - On-Net,50427855,0.169
Honduras - Fixed - On-Net,50427857,0.169
Honduras - Fixed - On-Net,50427875,0.169
Honduras - Fixed - On-Net,50427877,0.169
Honduras - Fixed - On-Net,50427882,0.169
Honduras - Fixed - On-Net,50427883,0.169
Honduras - Fixed - On-Net,50427890,0.169
Honduras - Fixed - On-Net,50427893,0.169
Honduras - Fixed - On-Net,50427894,0.169
Honduras - Fixed - On-Net,5042791,0.169
Honduras - Fixed - On-Net,50427934,0.169
Honduras - Fixed - On-Net,50427938,0.169
Honduras - Fixed - On-Net,50427945,0.169
Honduras - Fixed - On-Net,50427947,0.169
Honduras - Fixed - On-Net,50427949,0.169
Honduras - Fixed - On-Net,50427953,0.169
Honduras - Fixed - On-Net,50427954,0.169
Honduras - Fixed - On-Net,50427955,0.169
Honduras - Fixed - On-Net,50427958,0.169
Honduras - Fixed - On-Net,50427980,0.169
Honduras - Fixed - On-Net,50427984,0.169
Honduras - Fixed - On-Net,50427986,0.169
Honduras - Fixed - On-Net,50427992,0.169
Honduras - Fixed - On-Net,50427993,0.169
Honduras - Fixed - On-Net,50427994,0.169
Honduras - Fixed - On-Net,50427995,0.169
Honduras - Mobile - Claro,504314,0.1927
Honduras - Mobile - Claro,504315,0.1927
Honduras - Mobile - Claro,504316,0.1927
Honduras - Mobile - Claro,504317,0.1927
Honduras - Mobile - Claro,504318,0.1927
Honduras - Mobile - Claro,504319,0.1927
Honduras - Mobile - Claro,50432,0.1927
Honduras - Mobile - Claro,50433,0.1927
Honduras - Mobile - Claro,50487,0.1927
Honduras - Mobile - Claro,50488,0.1927
Honduras - Mobile - Claro,50489,0.1927
Honduras - Mobile - Hondutel,5047214,0.1802
Honduras - Mobile - Hondutel,5047215,0.1802
Honduras - Mobile - Hondutel,5047216,0.1802
Honduras - Mobile - Hondutel,5047217,0.1802
Honduras - Mobile - Hondutel,5047218,0.1802
Honduras - Mobile - Hondutel,5047219,0.1802
Honduras - Mobile - Hondutel,5047240,0.1802
Honduras - Mobile - Hondutel,5047241,0.1802
Honduras - Mobile - Hondutel,5047250,0.1802
Honduras - Mobile - Hondutel,5047251,0.1802
Honduras - Mobile - Hondutel,5047252,0.1802
Honduras - Mobile - Hondutel,50474100,0.1802
Honduras - Mobile - Hondutel,50474101,0.1802
Honduras - Mobile - Hondutel,50474102,0.1802
Honduras - Mobile - Hondutel,50474103,0.1802
Honduras - Mobile - Hondutel,50474104,0.1802
Honduras - Mobile - Hondutel,5047411,0.1802
Honduras - Mobile - Hondutel,5047412,0.1802
Honduras - Mobile - Tigo,5049441,0.2327
Honduras - Mobile - Tigo,5049442,0.2327
Honduras - Mobile - Tigo,5049443,0.2327
Honduras - Mobile - Tigo,5049444,0.2327
Honduras - Mobile - Tigo,5049445,0.2327
Honduras - Mobile - Tigo,5049446,0.2327
Honduras - Mobile - Tigo,5049447,0.2327
Honduras - Mobile - Tigo,5049448,0.2327
Honduras - Mobile - Tigo,5049449,0.2327
Honduras - Mobile - Tigo,504945,0.2327
Honduras - Mobile - Tigo,504946,0.2327
Honduras - Mobile - Tigo,504947,0.2327
Honduras - Mobile - Tigo,504948,0.2327
Honduras - Mobile - Tigo,504949,0.2327
Honduras - Mobile - Tigo,50495,0.2327
Honduras - Mobile - Tigo,50496,0.2327
Honduras - Mobile - Tigo,50497,0.2327
Honduras - Mobile - Tigo,50498,0.2327
Honduras - Mobile - Tigo,50499,0.2327
Hong Kong - Fixed,852,0.0276
Hong Kong - Mobile,85217,0.0245
Hong Kong - Mobile,85248,0.0245
Hong Kong - Mobile,85249,0.0245
Hong Kong - Mobile,85251,0.0245
Hong Kong - Mobile,85252,0.0245
Hong Kong - Mobile,85253,0.0245
Hong Kong - Mobile,85254,0.0245
Hong Kong - Mobile,85255,0.0245
Hong Kong - Mobile,85256,0.0245
Hong Kong - Mobile,85259,0.0245
Hong Kong - Mobile,8526,0.0245
Hong Kong - Mobile,85284,0.0245
Hong Kong - Mobile,85285,0.0245
Hong Kong - Mobile,85286,0.0245
Hong Kong - Mobile,85287,0.0245
Hong Kong - Mobile,85288,0.0245
Hong Kong - Mobile,85289,0.0245
Hong Kong - Mobile,852901,0.0245
Hong Kong - Mobile,852902,0.0245
Hong Kong - Mobile,852903,0.0245
Hong Kong - Mobile,852904,0.0245
Hong Kong - Mobile,852905,0.0245
Hong Kong - Mobile,852906,0.0245
Hong Kong - Mobile,852907,0.0245
Hong Kong - Mobile,852908,0.0245
Hong Kong - Mobile,852909,0.0245
Hong Kong - Mobile,85291,0.0245
Hong Kong - Mobile,85292,0.0245
Hong Kong - Mobile,85293,0.0245
Hong Kong - Mobile,85294,0.0245
Hong Kong - Mobile,85295,0.0245
Hong Kong - Mobile,85296,0.0245
Hong Kong - Mobile,85297,0.0245
Hong Kong - Mobile,85298,0.0245
Hungary - Fixed,36,0.045
Hungary - Fixed - Budapest,361,0.045
Hungary - Fixed - Budapest,36286661,0.045
Hungary - Fixed - Budapest,36386662,0.045
Hungary - Fixed - Budapest,36486663,0.045
Hungary - Fixed - Budapest,36586664,0.045
Hungary - Fixed - Budapest,36686665,0.045
Hungary - Fixed - Budapest,36786666,0.045
Hungary - Mobile - Telenor,3620,0.0766
Hungary - Mobile - Tesco,3631,0.0964
Hungary - Mobile - T-Mobile,3630,0.0535
Hungary - Mobile - Vodafone,3670,0.095
Iceland - Fixed,354,0.01811
Iceland - Mobile,3543,0.0267
Iceland - Mobile,35475,0.0267
Iceland - Mobile,354760,0.0267
Iceland - Mobile,354761,0.0267
Iceland - Mobile,354762,0.0267
Iceland - Mobile,35477,0.0267
Iceland - Mobile,35478,0.0267
Iceland - Mobile - Siminn,3548,0.0267
Iceland - Mobile - Vodafone,3546,0.0267
India - Fixed,91,0.0155
India - Mobile,917025,0.0155
India - Mobile,917060,0.0155
India - Mobile,91708,0.0155
India - Mobile,9172,0.0155
India - Mobile,9173,0.0155
India - Mobile,9174,0.0155
India - Mobile,9175,0.0155
India - Mobile,9177,0.0155
India - Mobile,9178,0.0155
India - Mobile,918,0.0155
India - Mobile,919,0.0155
India - Mobile - Aircel,917053,0.0155
India - Mobile - Aircel,917059,0.0155
India - Mobile - Aircel,917071,0.0155
India - Mobile - Aircel,917277,0.0155
India - Mobile - Aircel,917278,0.0155
India - Mobile - Aircel,917293,0.0155
India - Mobile - Aircel,917298,0.0155
India - Mobile - Aircel,917299,0.0155
India - Mobile - Aircel,917373,0.0155
India - Mobile - Aircel,917399,0.0155
India - Mobile - Aircel,917401,0.0155
India - Mobile - Aircel,917403,0.0155
India - Mobile - Aircel,917502,0.0155
India - Mobile - Aircel,917503,0.0155
India - Mobile - Aircel,917504,0.0155
India - Mobile - Aircel,9175268,0.0155
India - Mobile - Aircel,9175269,0.0155
India - Mobile - Aircel,9175270,0.0155
India - Mobile - Aircel,9175278,0.0155
India - Mobile - Aircel,9175279,0.0155
India - Mobile - Aircel,9175280,0.0155
India - Mobile - Aircel,9175288,0.0155
India - Mobile - Aircel,9175289,0.0155
India - Mobile - Aircel,9175290,0.0155
India - Mobile - Aircel,9175298,0.0155
India - Mobile - Aircel,9175299,0.0155
India - Mobile - Aircel,9175308,0.0155
India - Mobile - Aircel,9175309,0.0155
India - Mobile - Aircel,9175310,0.0155
India - Mobile - Aircel,9175318,0.0155
India - Mobile - Aircel,9175319,0.0155
India - Mobile - Aircel,9175320,0.0155
India - Mobile - Aircel,9175328,0.0155
India - Mobile - Aircel,9175329,0.0155
India - Mobile - Aircel,9175330,0.0155
India - Mobile - Aircel,9175369,0.0155
India - Mobile - Aircel,9175370,0.0155
India - Mobile - Aircel,9175378,0.0155
India - Mobile - Aircel,9175379,0.0155
India - Mobile - Aircel,9175380,0.0155
India - Mobile - Aircel,9175389,0.0155
India - Mobile - Aircel,9175390,0.0155
India - Mobile - Aircel,9175398,0.0155
India - Mobile - Aircel,9175408,0.0155
India - Mobile - Aircel,9175409,0.0155
India - Mobile - Aircel,9176197,0.0155
India - Mobile - Aircel,9177070,0.0155
India - Mobile - Aircel,9177078,0.0155
India - Mobile - Aircel,9177079,0.0155
India - Mobile - Aircel,9177110,0.0155
India - Mobile - Aircel,9177118,0.0155
India - Mobile - Aircel,9177119,0.0155
India - Mobile - Aircel,9177120,0.0155
India - Mobile - Aircel,9177839,0.0155
India - Mobile - Aircel,9177840,0.0155
India - Mobile - Aircel,9177848,0.0155
India - Mobile - Aircel,9177849,0.0155
India - Mobile - Aircel,9177850,0.0155
India - Mobile - Aircel,9177858,0.0155
India - Mobile - Aircel,9177859,0.0155
India - Mobile - Aircel,9177860,0.0155
India - Mobile - Aircel,9177868,0.0155
India - Mobile - Aircel,9177869,0.0155
India - Mobile - Aircel,9178438,0.0155
India - Mobile - Aircel,9178439,0.0155
India - Mobile - Aircel,9178440,0.0155
India - Mobile - Aircel,9178448,0.0155
India - Mobile - Aircel,9178449,0.0155
India - Mobile - Aircel,918012,0.0155
India - Mobile - Aircel,918013,0.0155
India - Mobile - Aircel,918014,0.0155
India - Mobile - Aircel,9180794,0.0155
India - Mobile - Aircel,918083,0.0155
India - Mobile - Aircel,9181810,0.0155
India - Mobile - Aircel,9181818,0.0155
India - Mobile - Aircel,9181819,0.0155
India - Mobile - Aircel,9181820,0.0155
India - Mobile - Aircel,9181828,0.0155
India - Mobile - Aircel,918260,0.0155
India - Mobile - Aircel,918285,0.0155
India - Mobile - Aircel,918286,0.0155
India - Mobile - Aircel,9183860,0.0155
India - Mobile - Aircel,9183868,0.0155
India - Mobile - Aircel,9183869,0.0155
India - Mobile - Aircel,9183878,0.0155
India - Mobile - Aircel,9183879,0.0155
India - Mobile - Aircel,918410,0.0155
India - Mobile - Aircel,918507,0.0155
India - Mobile - Aircel,918508,0.0155
India - Mobile - Aircel,918553,0.0155
India - Mobile - Aircel,918555,0.0155
India - Mobile - Aircel,9185598,0.0155
India - Mobile - Aircel,9185599,0.0155
India - Mobile - Aircel,9185600,0.0155
India - Mobile - Aircel,9185608,0.0155
India - Mobile - Aircel,9185609,0.0155
India - Mobile - Aircel,9185610,0.0155
India - Mobile - Aircel,9185618,0.0155
India - Mobile - Aircel,9185619,0.0155
India - Mobile - Aircel,9185620,0.0155
India - Mobile - Aircel,9185628,0.0155
India - Mobile - Aircel,9185629,0.0155
India - Mobile - Aircel,9185630,0.0155
India - Mobile - Aircel,9185638,0.0155
India - Mobile - Aircel,9185639,0.0155
India - Mobile - Aircel,9185640,0.0155
India - Mobile - Aircel,9185648,0.0155
India - Mobile - Aircel,9185649,0.0155
India - Mobile - Aircel,9185650,0.0155
India - Mobile - Aircel,9185658,0.0155
India - Mobile - Aircel,9185659,0.0155
India - Mobile - Aircel,9185660,0.0155
India - Mobile - Aircel,9185668,0.0155
India - Mobile - Aircel,9185669,0.0155
India - Mobile - Aircel,9185670,0.0155
India - Mobile - Aircel,9185678,0.0155
India - Mobile - Aircel,9185679,0.0155
India - Mobile - Aircel,9185680,0.0155
India - Mobile - Aircel,9185688,0.0155
India - Mobile - Aircel,9185689,0.0155
India - Mobile - Aircel,9185690,0.0155
India - Mobile - Aircel,918574,0.0155
India - Mobile - Aircel,918575,0.0155
India - Mobile - Aircel,9186499,0.0155
India - Mobile - Aircel,9186540,0.0155
India - Mobile - Aircel,9186548,0.0155
India - Mobile - Aircel,9186549,0.0155
India - Mobile - Aircel,9186560,0.0155
India - Mobile - Aircel,9186568,0.0155
India - Mobile - Aircel,9186569,0.0155
India - Mobile - Aircel,9186590,0.0155
India - Mobile - Aircel,9186598,0.0155
India - Mobile - Aircel,9186599,0.0155
India - Mobile - Aircel,9186710,0.0155
India - Mobile - Aircel,9186718,0.0155
India - Mobile - Aircel,9186719,0.0155
India - Mobile - Aircel,9186720,0.0155
India - Mobile - Aircel,9186728,0.0155
India - Mobile - Aircel,9186729,0.0155
India - Mobile - Aircel,9186730,0.0155
India - Mobile - Aircel,9186739,0.0155
India - Mobile - Aircel,9186740,0.0155
India - Mobile - Aircel,918679,0.0155
India - Mobile - Aircel,918686,0.0155
India - Mobile - Aircel,9187498,0.0155
India - Mobile - Aircel,9187499,0.0155
India - Mobile - Aircel,9187510,0.0155
India - Mobile - Aircel,9187518,0.0155
India - Mobile - Aircel,9187519,0.0155
India - Mobile - Aircel,9187520,0.0155
India - Mobile - Aircel,9187528,0.0155
India - Mobile - Aircel,9187529,0.0155
India - Mobile - Aircel,9187530,0.0155
India - Mobile - Aircel,918759,0.0155
India - Mobile - Aircel,918760,0.0155
India - Mobile - Aircel,918796,0.0155
India - Mobile - Aircel,918801,0.0155
India - Mobile - Aircel,918802,0.0155
India - Mobile - Aircel,918803,0.0155
India - Mobile - Aircel,918804,0.0155
India - Mobile - Aircel,918883,0.0155
India - Mobile - Aircel,918892,0.0155
India - Mobile - Aircel,918896,0.0155
India - Mobile - Aircel,918898,0.0155
India - Mobile - Aircel,918906,0.0155
India - Mobile - Aircel,918907,0.0155
India - Mobile - Aircel,918908,0.0155
India - Mobile - Aircel,918909,0.0155
